"trial","trial_in_block","block","gate","target_image","chosen_image","chosen_img_index","correct","rt","date","id","gender","age","asl_fluency","age_learned_asl","gate_name","gate_num","gate_signer"
"72","34","2","p_kitty_hey_3_05_6","cat","cat","0",TRUE,"14038","2015-05-13-16-56",22,"Female","20","2","18","p_kitty_hey_3","6","p"
"73","35","2","r_love_cat_3_24_4","cat","cat","1",TRUE,"10960","2015-05-13-16-56",22,"Female","20","2","18","r_love_cat_3","4","r"
"74","36","2","p_book_where_2_00_1","book","book","1",TRUE,"6037","2015-05-13-16-56",22,"Female","20","2","18","p_book_where_2","1","p"
"75","37","2","r_book_where_4_06_4","book","book","0",TRUE,"14464","2015-05-13-16-56",22,"Female","20","2","18","r_book_where_4","4","r"
"76","38","2","r_love_shoes_3_14_2","shoe","ball","0",FALSE,"13843","2015-05-13-16-56",22,"Female","20","2","18","r_love_shoes_3","2","r"
"77","1","3","r_love_bear_3_22_6","bear","bear","0",TRUE,"8900","2015-05-13-16-56",22,"Female","20","2","18","r_love_bear_3","6","r"
"78","2","3","p_kitty_where_2_05_3","cat","bird","1",FALSE,"4472","2015-05-13-16-56",22,"Female","20","2","18","p_kitty_where_2","3","p"
"79","3","3","p_shoe_where_1_18_1","shoe","shoe","0",TRUE,"4957","2015-05-13-16-56",22,"Female","20","2","18","p_shoe_where_1","1","p"
"80","4","3","r_love_doll_3_20_1","doll","doll","1",TRUE,"8497","2015-05-13-16-56",22,"Female","20","2","18","r_love_doll_3","1","r"
"81","5","3","r_shoes_which_1_24_3","shoe","shoe","1",TRUE,"6343","2015-05-13-16-56",22,"Female","20","2","18","r_shoes_which_1","3","r"
"82","6","3","r_bear_where_4_05_3","bear","bear","1",TRUE,"15772","2015-05-13-16-56",22,"Female","20","2","18","r_bear_where_4","3","r"
"83","7","3","r_bear_which_1_25_3","bear","bear","1",TRUE,"8017","2015-05-13-16-56",22,"Female","20","2","18","r_bear_which_1","3","r"
"84","8","3","r_love_bird_3_23_5","bird","bird","0",TRUE,"9752","2015-05-13-16-56",22,"Female","20","2","18","r_love_bird_3","5","r"
"85","9","3","r_love_book_3_27_4","book","car","1",FALSE,"11814","2015-05-13-16-56",22,"Female","20","2","18","r_love_book_3","4","r"
"86","10","3","p_shoe_hey_2_28_4","shoe","ball","1",FALSE,"8207","2015-05-13-16-56",22,"Female","20","2","18","p_shoe_hey_2","4","p"
"87","11","3","r_car_where_3_26_6","car","car","0",TRUE,"12358","2015-05-13-16-56",22,"Female","20","2","18","r_car_where_3","6","r"
"88","12","3","r_bird_where_4_07_2","bird","bird","1",TRUE,"15135","2015-05-13-16-56",22,"Female","20","2","18","r_bird_where_4","2","r"
"89","13","3","r_shoes_where_3_26_1","shoe","ball","0",FALSE,"14395","2015-05-13-16-56",22,"Female","20","2","18","r_shoes_where_3","1","r"
"90","14","3","p_kitty_hey_3_03_4","cat","cat","0",TRUE,"7672","2015-05-13-16-56",22,"Female","20","2","18","p_kitty_hey_3","4","p"
"91","15","3","p_bird_where_1_25_1","bird","cat","1",FALSE,"7113","2015-05-13-16-56",22,"Female","20","2","18","p_bird_where_1","1","p"
"92","16","3","p_book_where_2_02_3","book","car","1",FALSE,"8338","2015-05-13-16-56",22,"Female","20","2","18","p_book_where_2","3","p"
"93","17","3","r_book_which_1_28_2","book","book","1",TRUE,"6344","2015-05-13-16-56",22,"Female","20","2","18","r_book_which_1","2","r"
"94","18","3","p_book_look_2_02_2","book","car","0",FALSE,"6777","2015-05-13-16-56",22,"Female","20","2","18","p_book_look_2","2","p"
"95","19","3","p_bear_where_2_00_6","bear","bear","1",TRUE,"11696","2015-05-13-16-56",22,"Female","20","2","18","p_bear_where_1","6","p"
"96","20","3","r_car_which_1_27_2","car","car","0",TRUE,"3384","2015-05-13-16-56",22,"Female","20","2","18","r_car_which_1","2","r"
"97","21","3","p_ball_where_1_24_4","ball","shoe","1",FALSE,"7637","2015-05-13-16-56",22,"Female","20","2","18","p_ball_where_1","4","p"
"98","22","3","p_bird_look_1_28_5","bird","bird","0",TRUE,"8002","2015-05-13-16-56",22,"Female","20","2","18","p_bird_look_1","5","p"
"99","23","3","r_love_ball_3_17_1","ball","ball","1",TRUE,"9609","2015-05-13-16-56",22,"Female","20","2","18","r_love_ball_3","1","r"
"100","24","3","r_love_cat_3_22_2","cat","bird","1",FALSE,"10028","2015-05-13-16-56",22,"Female","20","2","18","r_love_cat_3","2","r"
"101","25","3","r_doll_which_1_21_2","doll","bear","0",FALSE,"5695","2015-05-13-16-56",22,"Female","20","2","18","r_doll_which_1","2","r"
"102","26","3","r_ball_which_2_05_6","ball","ball","0",TRUE,"8437","2015-05-13-16-56",22,"Female","20","2","18","r_ball_which_2","6","r"
"103","27","3","r_doll_where_4_01_6","doll","doll","1",TRUE,"10075","2015-05-13-16-56",22,"Female","20","2","18","r_doll_where_3","6","r"
"104","28","3","p_ball_find_2_06_6","ball","ball","0",TRUE,"5862","2015-05-13-16-56",22,"Female","20","2","18","p_ball_find_2","6","p"
"105","29","3","p_bear_look_1_28_2","bear","bear","1",TRUE,"6103","2015-05-13-16-56",22,"Female","20","2","18","p_bear_look_1","2","p"
"106","30","3","r_love_car_3_22_5","car","car","0",TRUE,"13905","2015-05-13-16-56",22,"Female","20","2","18","r_love_car_3","5","r"
"107","31","3","p_doll_find_1_28_1","doll","doll","1",TRUE,"5260","2015-05-13-16-56",22,"Female","20","2","18","p_doll_find_1","1","p"
"108","32","3","r_love_shoes_3_18_6","shoe","shoe","1",TRUE,"11172","2015-05-13-16-56",22,"Female","20","2","18","r_love_shoes_3","6","r"
"109","33","3","r_book_where_4_05_3","book","book","1",TRUE,"11613","2015-05-13-16-56",22,"Female","20","2","18","r_book_where_4","3","r"
"110","34","3","r_cat_which_1_25_4","cat","cat","0",TRUE,"6162","2015-05-13-16-56",22,"Female","20","2","18","r_cat_which_1","4","r"
"111","35","3","r_cat_where_4_02_5","cat","cat","1",TRUE,"12226","2015-05-13-16-56",22,"Female","20","2","18","r_cat_where_3","5","r"
"112","36","3","p_doll_where_1_28_5","doll","doll","0",TRUE,"6270","2015-05-13-16-56",22,"Female","20","2","18","p_doll_where_1","5","p"
"113","37","3","r_ball_where_4_06_1","ball","ball","1",TRUE,"18479","2015-05-13-16-56",22,"Female","20","2","18","r_ball_where_4","1","r"
"114","38","3","p_car_where_1_22_3","car","book","0",FALSE,"6084","2015-05-13-16-56",22,"Female","20","2","18","p_car_where_1","3","p"
"115","1","4","r_love_cat_3_21_1","cat","cat","0",TRUE,"13022","2015-05-13-16-56",22,"Female","20","2","18","r_love_cat_3","1","r"
"116","2","4","p_kitty_hey_3_01_2","cat","cat","1",TRUE,"6809","2015-05-13-16-56",22,"Female","20","2","18","p_kitty_hey_3","2","p"
"117","3","4","p_bird_where_1_26_2","bird","bird","0",TRUE,"8749","2015-05-13-16-56",22,"Female","20","2","18","p_bird_where_1","2","p"
"118","4","4","p_doll_where_1_27_4","doll","doll","1",TRUE,"6428","2015-05-13-16-56",22,"Female","20","2","18","p_doll_where_1","4","p"
"119","5","4","r_car_where_3_23_3","car","car","1",TRUE,"13276","2015-05-13-16-56",22,"Female","20","2","18","r_car_where_3","3","r"
"120","6","4","r_love_bear_3_21_5","bear","bear","0",TRUE,"11811","2015-05-13-16-56",22,"Female","20","2","18","r_love_bear_3","5","r"
"121","7","4","p_kitty_where_2_04_2","cat","cat","0",TRUE,"8104","2015-05-13-16-56",22,"Female","20","2","18","p_kitty_where_2","2","p"
"122","8","4","r_book_which_2_02_6","book","book","1",TRUE,"6469","2015-05-13-16-56",22,"Female","20","2","18","r_book_which_1","6","r"
"123","9","4","r_cat_which_1_24_3","cat","cat","1",TRUE,"9598","2015-05-13-16-56",22,"Female","20","2","18","r_cat_which_1","3","r"
"124","10","4","r_book_where_4_04_2","book","book","1",TRUE,"12848","2015-05-13-16-56",22,"Female","20","2","18","r_book_where_4","2","r"
"125","11","4","r_car_which_2_00_5","car","car","0",TRUE,"6544","2015-05-13-16-56",22,"Female","20","2","18","r_car_which_1","5","r"
"126","12","4","r_love_ball_3_19_3","ball","ball","1",TRUE,"12653","2015-05-13-16-56",22,"Female","20","2","18","r_love_ball_3","3","r"
"127","13","4","p_shoe_where_1_20_3","shoe","shoe","0",TRUE,"7923","2015-05-13-16-56",22,"Female","20","2","18","p_shoe_where_1","3","p"
"128","14","4","p_ball_where_1_22_2","ball","shoe","0",FALSE,"7985","2015-05-13-16-56",22,"Female","20","2","18","p_ball_where_1","2","p"
"129","15","4","r_love_shoes_3_17_5","shoe","ball","1",FALSE,"14610","2015-05-13-16-56",22,"Female","20","2","18","r_love_shoes_3","5","r"
"130","16","4","r_ball_where_4_09_4","ball","ball","0",TRUE,"19423","2015-05-13-16-56",22,"Female","20","2","18","r_ball_where_4","4","r"
"131","17","4","r_shoes_which_1_22_1","shoe","shoe","0",TRUE,"8740","2015-05-13-16-56",22,"Female","20","2","18","r_shoes_which_1","1","r"
"132","18","4","p_doll_find_2_00_3","doll","doll","1",TRUE,"6203","2015-05-13-16-56",22,"Female","20","2","18","p_doll_find_1","3","p"
"133","19","4","p_bear_look_2_02_6","bear","bear","0",TRUE,"8747","2015-05-13-16-56",22,"Female","20","2","18","p_bear_look_1","6","p"
"134","20","4","p_ball_find_2_04_4","ball","ball","1",TRUE,"6322","2015-05-13-16-56",22,"Female","20","2","18","p_ball_find_2","4","p"
"135","21","4","r_love_bird_3_19_1","bird","cat","0",FALSE,"9320","2015-05-13-16-56",22,"Female","20","2","18","r_love_bird_3","1","r"
"136","22","4","p_book_where_2_04_5","book","book","0",TRUE,"7069","2015-05-13-16-56",22,"Female","20","2","18","p_book_where_2","5","p"
"137","23","4","r_bear_which_1_28_6","bear","bear","1",TRUE,"6640","2015-05-13-16-56",22,"Female","20","2","18","r_bear_which_1","6","r"
"138","24","4","p_bird_look_1_24_1","bird","bird","0",TRUE,"6906","2015-05-13-16-56",22,"Female","20","2","18","p_bird_look_1","1","p"
"139","25","4","r_shoes_where_4_00_5","shoe","ball","0",FALSE,"12550","2015-05-13-16-56",22,"Female","20","2","18","r_shoes_where_3","5","r"
"140","26","4","p_bear_where_1_25_1","bear","doll","1",FALSE,"7940","2015-05-13-16-56",22,"Female","20","2","18","p_bear_where_1","1","p"
"141","27","4","r_bear_where_4_06_4","bear","bear","0",TRUE,"13986","2015-05-13-16-56",22,"Female","20","2","18","r_bear_where_4","4","r"
"142","28","4","p_shoe_hey_2_27_3","shoe","ball","1",FALSE,"11854","2015-05-13-16-56",22,"Female","20","2","18","p_shoe_hey_2","3","p"
"143","29","4","r_cat_where_3_29_2","cat","cat","1",TRUE,"11417","2015-05-13-16-56",22,"Female","20","2","18","r_cat_where_3","2","r"
"144","30","4","p_car_where_1_21_2","car","car","1",TRUE,"6200","2015-05-13-16-56",22,"Female","20","2","18","p_car_where_1","2","p"
"145","31","4","r_love_book_3_29_6","book","book","0",TRUE,"9136","2015-05-13-16-56",22,"Female","20","2","18","r_love_book_3","6","r"
"146","32","4","r_bird_where_4_08_3","bird","bird","0",TRUE,"18648","2015-05-13-16-56",22,"Female","20","2","18","r_bird_where_4","3","r"
"147","33","4","p_book_look_2_03_3","book","book","1",TRUE,"10663","2015-05-13-16-56",22,"Female","20","2","18","p_book_look_2","3","p"
"148","34","4","r_love_doll_3_24_5","doll","doll","1",TRUE,"14422","2015-05-13-16-56",22,"Female","20","2","18","r_love_doll_3","5","r"
"149","35","4","r_doll_which_1_24_5","doll","doll","1",TRUE,"9535","2015-05-13-16-56",22,"Female","20","2","18","r_doll_which_1","5","r"
"150","36","4","r_doll_where_3_29_4","doll","bear","1",FALSE,"15199","2015-05-13-16-56",22,"Female","20","2","18","r_doll_where_3","4","r"
"151","37","4","r_love_car_3_19_2","car","book","1",FALSE,"12211","2015-05-13-16-56",22,"Female","20","2","18","r_love_car_3","2","r"
"152","38","4","r_ball_which_2_03_4","ball","ball","1",TRUE,"6600","2015-05-13-16-56",22,"Female","20","2","18","r_ball_which_2","4","r"
"153","1","5","r_ball_where_4_07_2","ball","ball","0",TRUE,"15023","2015-05-13-16-56",22,"Female","20","2","18","r_ball_where_4","2","r"
"154","2","5","p_doll_where_1_25_2","doll","bear","1",FALSE,"9154","2015-05-13-16-56",22,"Female","20","2","18","p_doll_where_1","2","p"
"155","3","5","r_doll_where_4_00_5","doll","doll","1",TRUE,"12305","2015-05-13-16-56",22,"Female","20","2","18","r_doll_where_3","5","r"
"156","4","5","p_bear_where_1_26_2","bear","doll","0",FALSE,"11827","2015-05-13-16-56",22,"Female","20","2","18","p_bear_where_1","2","p"
"157","5","5","r_bear_where_4_08_6","bear","bear","1",TRUE,"16725","2015-05-13-16-56",22,"Female","20","2","18","r_bear_where_4","6","r"
"158","6","5","r_love_shoes_3_16_4","shoe","shoe","0",TRUE,"14693","2015-05-13-16-56",22,"Female","20","2","18","r_love_shoes_3","4","r"
"159","7","5","r_book_which_1_27_1","book","book","1",TRUE,"8500","2015-05-13-16-56",22,"Female","20","2","18","r_book_which_1","1","r"
"160","8","5","r_love_doll_3_21_2","doll","doll","0",TRUE,"10479","2015-05-13-16-56",22,"Female","20","2","18","r_love_doll_3","2","r"
"161","9","5","r_cat_where_4_03_6","cat","cat","0",TRUE,"10312","2015-05-13-16-56",22,"Female","20","2","18","r_cat_where_3","6","r"
"162","10","5","p_shoe_hey_2_25_1","shoe","shoe","1",TRUE,"12446","2015-05-13-16-56",22,"Female","20","2","18","p_shoe_hey_2","1","p"
"163","11","5","r_love_book_3_28_5","book","book","1",TRUE,"8135","2015-05-13-16-56",22,"Female","20","2","18","r_love_book_3","5","r"
"164","12","5","p_car_where_1_23_4","car","car","1",TRUE,"5697","2015-05-13-16-56",22,"Female","20","2","18","p_car_where_1","4","p"
"165","13","5","p_ball_where_1_25_5","ball","ball","1",TRUE,"6603","2015-05-13-16-56",22,"Female","20","2","18","p_ball_where_1","5","p"
"166","14","5","r_love_car_3_21_4","car","car","1",TRUE,"9044","2015-05-13-16-56",22,"Female","20","2","18","r_love_car_3","4","r"
"167","15","5","r_doll_which_1_22_3","doll","doll","0",TRUE,"5588","2015-05-13-16-56",22,"Female","20","2","18","r_doll_which_1","3","r"
"168","16","5","p_book_look_2_01_1","book","car","1",FALSE,"6903","2015-05-13-16-56",22,"Female","20","2","18","p_book_look_2","1","p"
"169","17","5","r_shoes_which_1_23_2","shoe","ball","1",FALSE,"7078","2015-05-13-16-56",22,"Female","20","2","18","r_shoes_which_1","2","r"
"170","18","5","r_love_bird_3_24_6","bird","bird","0",TRUE,"8718","2015-05-13-16-56",22,"Female","20","2","18","r_love_bird_3","6","r"
"171","19","5","r_love_cat_3_23_3","cat","cat","0",TRUE,"10774","2015-05-13-16-56",22,"Female","20","2","18","r_love_cat_3","3","r"
"172","20","5","r_car_where_3_25_5","car","car","0",TRUE,"14695","2015-05-13-16-56",22,"Female","20","2","18","r_car_where_3","5","r"
"173","21","5","p_book_where_2_03_4","book","book","1",TRUE,"6394","2015-05-13-16-56",22,"Female","20","2","18","p_book_where_2","4","p"
"174","22","5","p_ball_find_2_02_2","ball","shoe","0",FALSE,"5846","2015-05-13-16-56",22,"Female","20","2","18","p_ball_find_2","2","p"
"175","23","5","p_doll_find_1_29_2","doll","bear","1",FALSE,"9492","2015-05-13-16-56",22,"Female","20","2","18","p_doll_find_1","2","p"
"176","24","5","r_love_bear_3_18_2","bear","bear","0",TRUE,"14736","2015-05-13-16-56",22,"Female","20","2","18","r_love_bear_3","2","r"
"177","25","5","p_shoe_where_1_23_6","shoe","shoe","1",TRUE,"5685","2015-05-13-16-56",22,"Female","20","2","18","p_shoe_where_1","6","p"
"178","26","5","r_car_which_2_01_6","car","car","0",TRUE,"6042","2015-05-13-16-56",22,"Female","20","2","18","r_car_which_1","6","r"
"179","27","5","p_bear_look_1_29_3","bear","bear","1",TRUE,"8855","2015-05-13-16-56",22,"Female","20","2","18","p_bear_look_1","3","p"
"180","28","5","r_ball_which_2_00_1","ball","shoe","0",FALSE,"3370","2015-05-13-16-56",22,"Female","20","2","18","r_ball_which_2","1","r"
"181","29","5","p_kitty_where_2_08_6","cat","cat","1",TRUE,"7342","2015-05-13-16-56",22,"Female","20","2","18","p_kitty_where_2","6","p"
"182","30","5","p_bird_where_1_28_4","bird","bird","0",TRUE,"6991","2015-05-13-16-56",22,"Female","20","2","18","p_bird_where_1","4","p"
"183","31","5","r_love_ball_3_18_2","ball","ball","0",TRUE,"12907","2015-05-13-16-56",22,"Female","20","2","18","r_love_ball_3","2","r"
"184","32","5","r_bird_where_4_10_5","bird","bird","0",TRUE,"18545","2015-05-13-16-56",22,"Female","20","2","18","r_bird_where_4","5","r"
"185","33","5","p_kitty_hey_3_00_1","cat","bird","1",FALSE,"13304","2015-05-13-16-56",22,"Female","20","2","18","p_kitty_hey_3","1","p"
"186","34","5","r_shoes_where_3_28_3","shoe","ball","1",FALSE,"13562","2015-05-13-16-56",22,"Female","20","2","18","r_shoes_where_3","3","r"
"187","35","5","r_book_where_4_07_5","book","book","1",TRUE,"13648","2015-05-13-16-56",22,"Female","20","2","18","r_book_where_4","5","r"
"188","36","5","r_bear_which_1_27_5","bear","bear","1",TRUE,"5647","2015-05-13-16-56",22,"Female","20","2","18","r_bear_which_1","5","r"
"189","37","5","p_bird_look_1_29_6","bird","cat","0",FALSE,"6981","2015-05-13-16-56",22,"Female","20","2","18","p_bird_look_1","6","p"
"190","38","5","r_cat_which_1_26_5","cat","cat","1",TRUE,"9194","2015-05-13-16-56",22,"Female","20","2","18","r_cat_which_1","5","r"
"191","1","6","r_love_cat_3_25_5","cat","cat","0",TRUE,"9693","2015-05-13-16-56",22,"Female","20","2","18","r_love_cat_3","5","r"
"192","2","6","r_ball_where_4_08_3","ball","ball","1",TRUE,"13221","2015-05-13-16-56",22,"Female","20","2","18","r_ball_where_4","3","r"
"193","3","6","r_love_car_3_18_1","car","book","1",FALSE,"14863","2015-05-13-16-56",22,"Female","20","2","18","r_love_car_3","1","r"
"194","4","6","p_doll_where_1_26_3","doll","doll","1",TRUE,"7122","2015-05-13-16-56",22,"Female","20","2","18","p_doll_where_1","3","p"
"195","5","6","r_ball_which_2_04_5","ball","ball","1",TRUE,"7583","2015-05-13-16-56",22,"Female","20","2","18","r_ball_which_2","5","r"
"196","6","6","p_bear_where_1_28_4","bear","bear","0",TRUE,"7179","2015-05-13-16-56",22,"Female","20","2","18","p_bear_where_1","4","p"
"197","7","6","p_bird_where_2_00_6","bird","bird","0",TRUE,"5878","2015-05-13-16-56",22,"Female","20","2","18","p_bird_where_1","6","p"
"198","8","6","r_love_shoes_3_15_3","shoe","shoe","1",TRUE,"14630","2015-05-13-16-56",22,"Female","20","2","18","r_love_shoes_3","3","r"
"199","9","6","p_doll_find_2_01_4","doll","doll","1",TRUE,"10215","2015-05-13-16-56",22,"Female","20","2","18","p_doll_find_1","4","p"
"200","10","6","p_bird_look_1_26_3","bird","bird","0",TRUE,"6863","2015-05-13-16-56",22,"Female","20","2","18","p_bird_look_1","3","p"
"201","11","6","r_book_where_4_03_1","book","book","0",TRUE,"10141","2015-05-13-16-56",22,"Female","20","2","18","r_book_where_4","1","r"
"202","12","6","r_doll_where_3_26_1","doll","doll","1",TRUE,"13216","2015-05-13-16-56",22,"Female","20","2","18","r_doll_where_3","1","r"
"203","13","6","p_shoe_hey_2_26_2","shoe","ball","1",FALSE,"9031","2015-05-13-16-56",22,"Female","20","2","18","p_shoe_hey_2","2","p"
"204","14","6","r_love_book_3_24_1","book","car","0",FALSE,"11267","2015-05-13-16-56",22,"Female","20","2","18","r_love_book_3","1","r"
"205","15","6","r_shoes_where_4_01_6","shoe","shoe","0",TRUE,"10991","2015-05-13-16-56",22,"Female","20","2","18","r_shoes_where_3","6","r"
"206","16","6","r_bear_where_4_07_5","bear","bear","0",TRUE,"10653","2015-05-13-16-56",22,"Female","20","2","18","r_bear_where_4","5","r"
"207","17","6","r_bear_which_1_26_4","bear","bear","1",TRUE,"6733","2015-05-13-16-56",22,"Female","20","2","18","r_bear_which_1","4","r"
"208","18","6","p_shoe_where_1_22_5","shoe","shoe","1",TRUE,"5454","2015-05-13-16-56",22,"Female","20","2","18","p_shoe_where_1","5","p"
"209","19","6","r_love_bird_3_20_2","bird","cat","1",FALSE,"14643","2015-05-13-16-56",22,"Female","20","2","18","r_love_bird_3","2","r"
"210","20","6","r_car_where_3_21_1","car","car","0",TRUE,"15599","2015-05-13-16-56",22,"Female","20","2","18","r_car_where_3","1","r"
"211","21","6","p_kitty_hey_3_04_5","cat","cat","0",TRUE,"10475","2015-05-13-16-56",22,"Female","20","2","18","p_kitty_hey_3","5","p"
"212","22","6","p_kitty_where_2_03_1","cat","bird","0",FALSE,"6469","2015-05-13-16-56",22,"Female","20","2","18","p_kitty_where_2","1","p"
"213","23","6","p_ball_where_1_21_1","ball","shoe","1",FALSE,"5503","2015-05-13-16-56",22,"Female","20","2","18","p_ball_where_1","1","p"
